('software', 0.040994691325156214)
('bug', 0.013664897108385404)
('test', 0.01133861004294721)
("we're", 0.010494805856798652)
('designing', 0.005601901943849259)
('effective', 0.005601901943849259)
("it's", 0.005182711070324936)
('really', 0.004606854284733277)
('goal', 0.004051596560644431)
('spending', 0.003937772856539929)
('fundamental', 0.0034982686189328842)
('mirrored', 0.003416224277096351)
('cheaper', 0.003416224277096351)
('context', 0.003416224277096351)
('economic', 0.003416224277096351)
('surprisingly', 0.003416224277096351)
('cost', 0.002921944853592085)
('effort', 0.002921944853592085)
('code', 0.0028009509719246293)
('customers', 0.0028009509719246293)
('misunderstand', 0.0028009509719246293)
('blaming', 0.0028009509719246293)
('correctly', 0.002364407614638164)
('selecting', 0.002364407614638164)
('associated', 0.002364407614638164)
('facts', 0.002267722008589442)
("isn't", 0.002267722008589442)
("didn't", 0.002267722008589442)
('rarely', 0.0020257982803222156)
('tested', 0.0020257982803222156)
('results', 0.0017491343094664421)
('slide', 0.0017491343094664421)
('methods', 0.0017491343094664421)
('per', 0.0017491343094664421)
('quality', 0.001658706240874264)
("can't", 0.001658706240874264)
('activity', 0.001515218255100345)
('backwards', 0.001515218255100345)
('job', 0.001515218255100345)
('details', 0.001515218255100345)
('requires', 0.001515218255100345)
("we've", 0.0013125909521799766)
('defect', 0.0013125909521799766)
('ahead', 0.0013125909521799766)
('badly', 0.0013125909521799766)
('earlier', 0.0013125909521799766)
('uncommon', 0.0013125909521799766)
('finally', 0.0011517135711833193)
('fifth', 0.001133861004294721)
('source', 0.001133861004294721)
('extremely', 0.001133861004294721)
('fact', 0.0010761249380769212)
('always', 0.0010430971588871578)
('case', 0.0010430971588871578)
('us', 0.0010430971588871578)
('have', 0.0010430971588871578)
('level', 0.0009739816178640285)
('create', 0.0009739816178640285)
('imagination', 0.0009739816178640285)
('money', 0.0009268031852843154)
('trying', 0.0009268031852843154)
('later', 0.0009268031852843154)
('find', 0.0008438970797437361)
('actually', 0.000829353120437132)
('tend', 0.000829353120437132)
('failed', 0.000829353120437132)
('individual', 0.000829353120437132)
('just', 0.0007823228691653683)
('early', 0.0007174166253846141)
('understand', 0.0007174166253846141)
('fix', 0.0006973176470082552)
("i'm", 0.0006973176470082552)
('cases', 0.0006973176470082552)
('huge', 0.0006973176470082552)
('needed', 0.0006973176470082552)
('spend', 0.0006973176470082552)
('own', 0.0006751176637949888)
('opinions', 0.0005758567855916597)
('succeeded', 0.0005758567855916597)
('couple', 0.0005758567855916597)
('fail', 0.0005758567855916597)
('benefit', 0.0005758567855916597)
('require', 0.0005758567855916597)
('example', 0.0005758567855916597)
('check', 0.0005758567855916597)
('sort', 0.0005215485794435789)
('finding', 0.0005215485794435789)
('give', 0.0005215485794435789)
('third', 0.0005215485794435789)
('human', 0.0004634015926421577)
('somebody', 0.0004634015926421577)
('means', 0.0004634015926421577)
('bit', 0.0004634015926421577)
('several', 0.0004634015926421577)
('wrote', 0.0004634015926421577)
('impossible', 0.0004634015926421577)
('aside', 0.0004634015926421577)
('easy', 0.00035870831269230706)
('save', 0.00035870831269230706)
('easier', 0.00035870831269230706)
("that's", 0.00035870831269230706)
('reading', 0.00035870831269230706)
('reasons', 0.00035870831269230706)
('lot', 0.00035870831269230706)
('talking', 0.00035870831269230706)
('buried', 0.00035870831269230706)
('parts', 0.00035870831269230706)
('fourth', 0.00035870831269230706)
('important', 0.00035870831269230706)
('kind', 0.0003375588318974944)
('course', 0.0003281773673461353)
('hard', 0.0003281773673461353)
('move', 0.00026077428972178944)
('shape', 0.00026077428972178944)
('under', 0.00026077428972178944)
('ourselves', 0.00026077428972178944)
('written', 0.00026077428972178944)
('keep', 0.00026077428972178944)
('otherwise', 0.00026077428972178944)
('pretty', 0.00026077428972178944)
('up', 0.00026077428972178944)
('taste', 0.00026077428972178944)
('break', 0.00026077428972178944)
('doing', 0.0002461330255096015)
('rather', 0.0002461330255096015)
('testing', 0.00024279210925644919)
('thinking', 0.0001687794159487472)
('mean', 0.0001687794159487472)
('quick', 0.0001687794159487472)
('along', 0.0001687794159487472)
('heads', 0.0001687794159487472)
('takes', 0.0001687794159487472)
('few', 0.0001687794159487472)
('work', 0.0001687794159487472)
('simple', 0.0001687794159487472)
('order', 0.0001687794159487472)
('possible', 0.00016408868367306765)
('second', 0.00016408868367306765)
('much', 0.00016408868367306765)
('something', 0.00016408868367306765)
('things', 0.00016408868367306765)
('get', 0.00016408868367306765)
('first', 0.00016408868367306765)
('bugs', 9.104704097116844e-05)
('being', 8.204434183653383e-05)
('better', 8.204434183653383e-05)
('bad', 8.204434183653383e-05)
('common', 8.204434183653383e-05)
('nature', 8.204434183653383e-05)
('quite', 8.204434183653383e-05)
('right', 8.204434183653383e-05)
('often', 8.204434183653383e-05)
('question', 8.204434183653383e-05)
('almost', 8.204434183653383e-05)
('because', 8.204434183653383e-05)
('look', 8.204434183653383e-05)
('other', 8.204434183653383e-05)
('proud', 8.204434183653383e-05)
('outputs', 6.0698027314112297e-05)
('acceptability', 3.0349013657056148e-05)
('inputs', 3.0349013657056148e-05)
('fundamentally', 3.0349013657056148e-05)
('developers', 3.0349013657056148e-05)
('okay', 3.0349013657056148e-05)
('developer', 1.5174506828528074e-05)
('global', 1.5174506828528074e-05)
('corollary', 1.5174506828528074e-05)
('processed', 1.5174506828528074e-05)
('debug', 1.5174506828528074e-05)
('subconscious', 1.5174506828528074e-05)
